Start Date, Start Time, Subject, Location, All Day Event, Private
2018/04/20,09:20,최고위원회의,국회 본청 당대표회의실,False,False
2018/04/23,09:00,최고위원회의,국회 본청 당대표 회의실,False,False
2018/04/25,09:30,국민과 함께! 2018 남북정상회담 성공기원 행사,국회 본청 계단 앞,False,False
2018/04/25,10:00,의원총회,국회 본청 246호,False,False
2018/04/27,09:20,남북정상회담 공개시청,국회 본청 당대표회의실,False,False
2018/04/30,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/04/30,11:00,남북정상회담 결과 보고,국회 본청 당대표회의실,False,False
2018/05/01,09:00,한국노총 2018 노동절 마라톤대회,잠실올림픽주경기장,False,False
2018/05/02,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/05/03,09:00,한국포럼2018 ‘한반도 비핵화와 新 동북아질서’,신라호텔 다이너스티홀,False,False
2018/05/03,14:00,“지방분권시대! 지방정부 노동행정 혁신의 과제와 방향성 모색” 토론회,국회의원회관 대회의실,False,False
2018/05/04,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/05/08,13:30,의원총회,국회 본청 예결위회의장,False,False
2018/05/09,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/05/09,16:00,경남도당 필승전진대회,창원 컨벤션센터,False,False
2018/05/10,14:00,충북도당 필승전진대회,청주 올림픽기념국민생활관(청주시 서원구 흥덕로 61),False,False
2018/05/11,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/05/11,10:00,의원총회,국회 본청 246호,False,False
2018/05/11,15:00,대전시당 필승전진대회,호텔 ICC 3층(대전 유성구 엑스포로123번길 55),False,False
2018/05/11,19:00,울산시당 필승전진대회,울산 종하체육관,False,False
2018/05/12,11:00,충남도당 필승전진대회,천안 나사렛대학교 경건관(충남 천안시 서북구 월봉로 48),False,False
2018/05/12,15:00,경기도당 필승전진대회,서수원칠보체육관(수원시 권선구 서수원로577번길 171),False,False
2018/05/13,14:00,부산 필승전진대회,국제터미널 컨벤션센터 5층(부산광역시 동구 충장대로 206),False,False
2018/05/13,17:00,제주 문대림 후보자 개소식,제주시 연북로 22 6층,False,False
2018/05/14,10:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/05/15,07:30,고위당정협의회,국무총리공관,False,False
2018/05/16,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/05/16,10:00,의원총회,국회 본청 246호,False,False
2018/05/16,14:00,중앙선대위 출정식 및 공천장 수여식,국회의원회관 대회의실,False,False
2018/05/18,10:00,제38주년 5.18민주항쟁 기념식,5.18국립묘지,False,False
2018/05/18,16:00,2018 광주인권상 시상식,5.18기념문화센터 대동홀(광주광역시 서구 쌍촌동 1268),False,False
2018/05/18,17:00,6.13지방선거 광주지역후보자 합동정책간담회,이용섭 후보 선거사무소(광주광역시 서구 치평동 1208-2),False,False
2018/05/19,11:00,진도군수 후보 이동진 선거사무소 개소식,진도군 진도읍 남문길 34,False,False
2018/05/19,13:00,천경배 신안군수후보 선거사무소 개소식,신안군 압해읍 학교리 694-82,False,False
2018/05/19,14:00,김종식 목포시장후보 선거사무소 개소식,목포시 백년대로 261-2,False,False
2018/05/19,15:00,서삼석 영암무안신안 국회의원후보 선거사무소 방문,무안군 삼향읍 오룡1길 42-59,False,False
2018/05/21,09:00,지방선거공약집 발간식,국회 본청 당대표회의실,False,False
2018/05/21,09:10,최고위원회의,국회 본청 당대표회의실,False,False
2018/05/21,09:40,의원총회,국회 본청 246호,False,False
2018/05/21,10:00,본회의,본회의장,False,False
2018/05/21,10:30,국회의원 재보궐선거 후보자 공천장 수여식,국회 본청 당대표회의실,False,False
2018/05/22,11:00,부처님오신날 봉축 법요식,대구 동화사(동구 도학동 35),False,False
2018/05/22,14:00,구미 중앙시장 방문,구미중앙로9길 11(구미역 앞),False,False
2018/05/23,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/05/23,14:00,故노무현대통령 서거 9주기 추도식,봉하마을 노무현대통령 묘역,False,False
2018/05/24,10:00,본회의,국회 본청 본회의장,False,False
2018/05/24,14:00,소상공인연합회 정책제안 전달식,국회 본청 당대표회의실,False,False
2018/05/24,17:00,조희연 서울시교육감 후보 개소식,서대문구 통일로 135 충정빌딩 3층,False,False
2018/05/25,09:00,중앙선거대책위원회 회의,중앙당사 4층 대회의실,False,False
2018/05/25,13:00,부산지역 기자간담회,오거돈 부산시장 후보 선거사무소(부산 진구 중앙대로 721 NH투자증권 8층),False,False
2018/05/25,14:00,부산 해운대 반송지역 주거환경개선을 위한 지역주민 간담회,장산길마을행복센터(해운대구 아랫반송로26번길 25-4 ),False,False
2018/05/25,14:30,부산 해운대 반송시장 인사,반송시장(해운대구 윗반송로35번길 76),False,False
2018/05/26,14:00,이후삼 제천단양 국회의원후보 선거사무소 개소식,충청북도 제천시 용두천로 111 반석빌딩 3층,False,False
2018/05/26,16:00,이재수 춘천시장 후보 선거사무소 개소식,강원도 춘천시 춘천로 188 메가시티빌딩 111호(개소식은 15시 시작),False,False
2018/05/27,14:00,이재명 경기도지사후보 선거사무소 개소식,이재명 후보 선거사무소(경기도 수원시 팔달구 경수대로 420 마라톤빌딩 지하1층),False,False
2018/05/27,15:30,인천 남동구 구월시장 방문,구월시장 입구,False,False
2018/05/28,09:00,제2차 중앙선거대책위원회의,국회 본청 당대표회의실,False,False
2018/05/29,11:00,제70주년 국회개원기념식,국회의사당 중앙홀,False,False
2018/05/29,15:00,외신기자간담회,프레스센터 20층 국제회의장,False,False
2018/05/30,10:00,6.13 지방선거 기자회견,국회 본청 당대표회의실,False,False
2018/05/30,10:40,평화철도 111 유세단 출정식,국회 본청 당대표회의실,False,False
2018/06/01,09:00,중앙선거대책위원회 회의,군산시장후보 캠프(군산시 수송동 852-5 2층),False,False
2018/06/01,10:00,강임준 군산시장후보 지원유세,군산시장후보 캠프 앞,False,False
2018/06/01,11:00,박성일 완주군수후보 지원유세,둔산공원 사거리(완주군 봉동읍 둔산3로 94),False,False
2018/06/01,13:20,김승수 전주시장후보 지원유세 및 모래내 시장 방문,전주 모래내 시장(전주시 덕진구 안덕원로 148. 연정형외과의원 앞),False,False
2018/06/01,14:40,김영배 익산시장후보 지원유세,익산 무왕로 사거리(익산시 무왕로16길 4. 바로스한의원 앞),False,False
2018/06/02,11:15,송철호 울산시장 후보. 이상헌 울산북구 후보. 이동권 북구청장 후보 지원유세 및 화봉시장 인사,화봉시장 사거리(울산 북구 화봉로 67),False,False
2018/06/02,13:20,송철호 울산시장 후보. 이상헌 울산북구 후보. 이동권 북구청장 후보 지원유세,정자해수욕장 회직판장(울산 북구 정자2길 29),False,False
2018/06/02,15:20,김정호 김해시을 국회의원 후보. 허성곤 김해시장 후보 지원유세,김해 김수로왕릉 앞(김해시 분성로 302 파크볼링센터 맞은편),False,False
2018/06/02,16:30,허성무 창원시장 후보 지원유세,마산야구장 동문(창원시 마산합포구 용마로 77 옆),False,False
2018/06/02,18:00,김경수 경남도지사 후보 지원유세,진주 중앙동 차없는거리 입구(진주시 촉석로 190),False,False
2018/06/03,10:00,오거돈 부산시장 후보. 윤준호 해운대을 국회의원 후보. 홍순헌 해운대구청장 후보 지원유세,반여1동 국민은행 앞(부산 해운대구 선수촌로 102),False,False
2018/06/03,14:00,수도권 광역단체장 후보 정책협약식,신도림역 대회의실,False,False
2018/06/03,14:30,수도권 광역단체장 후보자 합동유세,신도림역 1번출구 앞 광장,False,False
2018/06/04,10:00,중앙선거대책위원회 회의,문대림 제주도지사 후보 캠프(제주시 연북로 22 6층),False,False
2018/06/04,10:40,제주 언론인 간담회,문대림 제주도지사 후보 캠프,False,False
2018/06/04,11:20,문대림 제주도지사 후보 지원유세,제주 동문시장 앞(제주시 일도1동 1146-22),False,False
2018/06/04,14:00,문대림 제주도지사 후보 지원유세,서귀포 올레시장 입구(서귀포시 중정로 69),False,False
2018/06/04,16:00,문대림 제주도지사 후보 지원유세,서귀포 향토오일시장(서귀포시 동홍동 779-1),False,False
2018/06/05,14:30,이후삼 제천단양 국회의원후보. 이상천 제천시장후보 지원유세,제천중앙시장(충북 제천시 풍양로 101. 신화당약국 맞은편),False,False
2018/06/05,16:00,이시종 충북도지사후보. 조병옥 음성군수후보 지원유세,무극시장 무극교(충북 음성군 금왕읍 무극리 102-10 동양당약국),False,False
2018/06/05,17:30,이시종 충북도지사후보. 한범덕 청주시장후보 지원유세,청주시외버스터미널(충북 청주시 흥덕구 풍산로 15. 시외버스터미널 건너편),False,False
2018/06/05,19:00,허태정 대전시장후보 지원유세,대전 로데오타운(대전 서구 문정로 77),False,False
2018/06/06,09:47,제63회 현충일 추념식,국립대전현충원 현충광장(유성구 현충원로 251),False,False
2018/06/06,13:00,양승조 충남도지사후보. 구본영 천안시장 후보. 이규희 천안갑 국회의원후보 지원 시장 방문인사,천안 병천시장(동남구 병천면 아우내순대길 29),False,False
2018/06/06,14:00,양승조 충남도지사후보. 구본영 천안시장 후보. 윤일규 천안병 국회의원 후보 지원 상가 방문인사,천안 쌍용동 이마트(천안시 서북구 충무로 187),False,False
2018/06/06,15:00,양승조 충남도지사후보. 오세현 아산시장후보 지원 지중해마을 방문인사,탕정면사무소 앞(아산시 탕정면 탕정면로 36),False,False
2018/06/07,10:20,김철수 속초시장 후보 지원유세,중앙시장 입구 황소동상 앞(속초시 중앙로 146-1),False,False
2018/06/07,11:20,이종율 양양군수 후보 지원유세,양양군청 사거리(양양군 양양읍 남문로 32),False,False
2018/06/07,14:20,최욱철 강릉시장 후보 지원유세 및 중앙시장 방문인사,강릉 옥천오거리 홈플러스 앞(강릉시 경강로 2120),False,False
2018/06/08,10:40,중앙선거대책위원회 회의,김종식 목포시장 후보 선거사무소(목포시 백년대로 262-1 2층),False,False
2018/06/08,11:40,김영록 전남도지사 후보. 김종식 목포시장 후보 종합수산시장 및 항동시장 방문인사,목포수산시장(목포시 해안로 265-4),False,False
2018/06/08,14:00,김영록 전남도지사 후보. 박병동 장흥군수 후보 합동유세,장흥군청 앞 사거리(장흥군 장흥읍 장흥로 17),False,False
2018/06/08,15:00,김철우 보성군수 후보 지원유세,벌교역 광장(보성군 벌교읍 채동선로 228),False,False
2018/06/08,16:20,허석 순천시장 후보 지원유세,연향동 국민은행 사거리(순천시 연향번영길 149),False,False
2018/06/08,17:30,권세도 여수시장 후보 서시장 전통시장 인사 및 지원유세,서시장 전통시장(여수시 서교동 611-1),False,False
2018/06/08,19:00,김재무 광양시장 후보 지원유세,새마을금고 본점(광양시 광장로 127),False,False
2018/06/09,09:00,제7회 전국동시지방선거 사전투표,다사읍 행정복지센터 2층(대구 달성군 다사읍 매곡로 7),False,False
2018/06/09,10:10,중앙선거대책위원회의,임대윤 대구시장 후보 캠프(대구 중구 달구벌대로 2117 8층),False,False
2018/06/09,11:00,임대윤 대구광역시장 후보 지원유세,대구백화점(대구 중구 동성로 30),False,False
2018/06/09,14:20,오중기 경북도지사 후보. 허대만 포항시장 후보 합동유세,포항 북포항우체국(포항시 북구 불종로 43),False,False
2018/06/09,16:40,오중기 경북도지사 후보. 이삼걸 안동시장 후보 합동유세,안동 문화의거리 신한은행 앞(안동시 중앙로 41),False,False
2018/06/09,18:30,이후삼 충북 제천단양 국회의원 후보. 김광직 단양군수 후보 합동유세,단양구경시장(단양군 단양읍 삼봉로 297),False,False
2018/06/10,10:00,신동헌 경기도 광주시장 후보 지원유세,태재고개 로터리(경기도 광주시 오포읍 신현로 28),False,False
2018/06/10,11:20,이항진 경기도 여주시장 후보 지원유세,여주 중앙로 문화의거리(경기도 여주시 세종로 16),False,False
2018/06/10,12:30,엄태준 경기도 이천시장 후보 지원유세,이천시 문화의거리(경기도 이천시 중리천로 53-5),False,False
2018/06/10,14:30,한대희 경기도 군포시장 후보 지원유세,산본로데오거리(경기 군포시 산본동 1133-2),False,False
2018/06/10,15:30,윤화섭 경기도 안산시장 후보 지원유세,안산시민시장(경기도 안산시 단원구 화랑로 149),False,False
2018/06/10,16:50,임병택 경기도 시흥시장 후보 지원유세,롯데마트 시흥배곧점(경기도 시흥시 서울대학로 278번길 67),False,False
2018/06/10,18:30,장덕천 경기도 부천시장 후보 지원유세,부천역 2번출구 남부광장(경기도 부천시 부천로 1-1),False,False
2018/06/11,10:30,중앙선거대책위원회의,진주을 정당선거사무소(진주시 동진로 111 디럭스타워 10층),False,False
2018/06/11,11:30,차상돈 경남 사천시장 후보 지원유세,탑마트 사천점 앞(사천시 정동면 옥산로 38),False,False
2018/06/11,16:30,이창우 동작구청장 후보 지원유세,명수대 상가 앞(동작구 서달로 158),False,False
2018/06/11,17:20,이정근 서초구청장 후보 지원유세,반포쇼핑타운 4동(서초구 신반포로 189),False,False
2018/06/11,18:30,박성수 송파구청장 후보 지원유세,거여역 5번 출구(송파구 오금로 506),False,False
2018/06/11,19:30,김선갑 광진구청장 후보 지원유세,자양사거리(광진구 자양로 95. 신한은행 앞),False,False
2018/06/12,10:00,중앙선거대책위원회의,오거돈 부산시장 후보 캠프(부산 진구 서면로 68번길 3 8층),False,False
2018/06/12,11:00,오거돈 부산시장 후보 지원유세,부산 서면교차로,False,False
2018/06/12,12:30,송철호 울산시장 후보 지원유세,언양터미널사거리(울산 울주군 언양읍 반구대로 830-2),False,False
2018/06/12,14:30,임대윤 대구시장 후보 지원유세,동대구역 신세계백화점 앞(대구 동구 동부로 149),False,False
2018/06/12,16:30,허태정 대전시장 후보 지원유세,대덕구 법동 보람APT 정문(대전 대덕구 동춘당로 175),False,False
2018/06/12,20:00,박원순 서울시장 후보 지원유세,서울 명동 눈스퀘어(서울 중구 명동길 14),False,False
2018/06/13,18:00,더불어민주당 제7회 전국동시지방선거 및 국회의원 재·보궐선거 개표상황실 참석,국회의원회관 대회의실,False,False
2018/06/14,11:00,중앙선거대책위원회의,국회 본청 당대표회의실,False,False
2018/06/14,15:00,의원총회,국회 본청 246호,False,False
2018/06/14,18:00,6.15 남북정상회담 18주년 기념식,63빌딩 그랜드볼룸,False,False
2018/06/15,10:00,광역단체장 당선자 합동 현충원 참배,국립현충원,False,False
2018/06/15,11:30,'나라다운 나라. 든든한 지방정부 실현을 위한 국민과의 약속 선포식',국회 본청 당대표회의실,False,False
2018/06/18,09:00,최고위원회의,국회 본청 당대표회의실,False,False
2018/06/18,11:00,김동철 바른미래당 비대위원장 예방,국회 본청 당대표회의실,False,False
2018/06/19,09:00,경향포럼,소공동 롯데호텔 크리스탈볼룸,False,False
2018/06/19,10:00,"헨리조지와 지대개혁" 출간 기념 토론회,국회의원회관 제1세미나실,False,False
2018/06/20,09:00,고위당정협의회,국회 본청 당대표회의실,False,False
2018/06/22,09:00,최고위원회의,국회 본청 당대표 회의실,False,False
2018/06/22,14:00,6.13 지방선거 기초단체장 당선자 대회,국회의원회관 대회의실,False,False
2018/06/25,10:00,6.25전쟁 제68주년 행사,잠실실내체육관,False,False
